#Epoch 	  Loss mean 	 free energy mean 	 reconstruction error mean	 validation free energy mean 	 comparison_free_energy_mean
322	0.123177218281	-204.032902734	0.227967105461	-203.244740165	-203.390350648
323	0.143991497325	-204.119895042	0.228062171262	-204.105163723	-204.26289456
324	0.131784166611	-204.196949257	0.228112828935	-203.82174562	-203.934784726
325	0.124558471436	-204.33741417	0.227965131449	-204.462333123	-204.591476418
326	0.13823286819	-204.471243822	0.22773421057	-204.618198053	-204.772139457
327	0.13625055223	-204.658967128	0.227756414523	-204.65683008	-204.792262199
328	0.13473561973	-204.804776733	0.227376315688	-205.083945541	-205.211884875
329	0.126830230917	-204.934145095	0.22738223697	-204.522760199	-204.670662324
330	0.133217788571	-205.178534802	0.226900000008	-205.004103213	-205.128869891
331	0.153579181807	-205.278241391	0.227022039435	-204.962993899	-205.099989322
332	0.124673864198	-205.314210225	0.227078618282	-205.005114871	-205.154953033
333	0.137327257579	-205.438581152	0.227134704057	-205.498434872	-205.625247352
334	0.12311543147	-205.502517008	0.227102302689	-205.530059272	-205.659894532
335	0.135024159831	-205.690332609	0.226864309201	-205.562830412	-205.716850731
336	0.121637602381	-205.746546841	0.226684375139	-205.551837483	-205.718214047
337	0.141692865012	-205.859070715	0.226585526466	-205.678441388	-205.828313088
338	0.138026691912	-205.916939177	0.226928289737	-206.000466652	-206.127297575
339	0.123591358346	-206.142859773	0.226826973683	-205.708944428	-205.832131034
340	0.122216874568	-206.255708093	0.226520888037	-206.143750202	-206.276947176
341	0.145189014288	-206.413293931	0.226196052573	-206.558340915	-206.702626638
342	0.12336213629	-206.693291514	0.225954111814	-206.600678695	-206.724796241
343	0.138163353432	-206.771096263	0.226179276187	-206.700292727	-206.838914136
344	0.129908053421	-206.754261628	0.226197532619	-206.137605814	-206.287103919
345	0.131706066864	-206.922562775	0.226270723406	-207.062456501	-207.192256174
346	0.118701039804	-207.046193456	0.226028454037	-206.745315975	-206.894439146
347	0.148775514313	-207.221699657	0.225702137963	-206.90565793	-207.050955234
348	0.125812150962	-207.168272569	0.225855098665	-206.829937364	-206.979263882
349	0.136666049005	-207.267308493	0.225835361669	-207.074690654	-207.204918453
350	0.139422757164	-207.415917923	0.225864638325	-207.320112276	-207.451316514
351	0.112658625539	-207.536994908	0.22570148032	-207.370922239	-207.515810535
352	0.134095368613	-207.812432217	0.225753618557	-207.509410843	-207.644736654
353	0.142381417734	-207.926104234	0.225715954037	-208.121621349	-208.245726179
354	0.134529851503	-207.954715368	0.22582927638	-207.695357432	-207.827386638
355	0.137625246053	-208.044482219	0.225491118666	-207.902042371	-208.02722674
356	0.137506143128	-208.233061429	0.225228618383	-208.149532962	-208.300204385
357	0.131842900987	-208.247691873	0.22579638169	-208.238603501	-208.385792732
358	0.137010590046	-208.505775059	0.225281907696	-208.586705249	-208.717210227
359	0.127833407923	-208.527560817	0.225064473717	-208.119440102	-208.261140485
360	0.140851686232	-208.474060585	0.22538848684	-208.251688944	-208.417545201
361	0.124577406405	-208.609491272	0.225203618423	-208.722445325	-208.858769241
362	0.131473585949	-208.78229454	0.225052467192	-208.881139723	-209.014206019
363	0.136233520214	-208.925817686	0.22467828953	-208.797089371	-208.951112089
364	0.137966674513	-208.985210852	0.225010032795	-208.943195456	-209.096352145
365	0.140715512148	-209.095293534	0.224626480168	-208.698026028	-208.850560135
